id;CodiceCatastaleComune;TipoBene;Comune;Provincia;CAP;Toponimo;Strada;NumeroCivico;TipologiaImmobile;Finalita;NaturaBene;Superficie;Cubatura;Valore;EpocaCostruzione;Latitudine;Longitudine
1294-65-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;MONGINEVRO;293;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;16268;DAL 1971 AL 1980 (5);;
1294-65-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;VIA;MONGINEVRO;293;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;3098,5;DAL 1971 AL 1980 (5);;
1277-330-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;GIULIA DI BAROLO;33;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;10279;0;DAL 1981 AL 1990 (6);;
1277-330-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;GIULIA DI BAROLO;33;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1277-330-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;GIULIA DI BAROLO;33;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1250-137-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;CORSO;REGINA MARGHERITA;43;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1250-137-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;BUNIVA MICHELE;23;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1250-137-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;BUNIVA MICHELE;23;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1432-81-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;CORSO;ORBASSANO;440;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);21;;7917;DAL 1961 AL 1970 (4);;
1432-81-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;CORSO;ORBASSANO;440;MAGAZZINO E LOCALI DI DEPOSITO (27);ATTIVITA' AMMINISTRATIVA/UFFICI PUBBLICI (2);PATRIMONIO INDISPONIBILE (2);17;;4302;DAL 1961 AL 1970 (4);;
1432-80-;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;CORSO;ORBASSANO;444;CANTINA, SOFFITTA, RIMESSA, BOX, GARAGE, POSTO AUTO APERTO/SCOPERTO, ? (14);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);35;;7230;DAL 1961 AL 1970 (4);;
98-36-18;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10146;CORSO;ORBASSANO;444;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1961 AL 1970 (4);;
1462-136-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;STRADA DELLE;CACCE;36;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;7047;2140010,6;DAL 1971 AL 1980 (5);;
1462-136-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;STRADA DELLE;CACCE;36;ABITAZIONE (11);SERVIZI ASSISTENZA SOCIO-SANITARIA (NON RESIDENZIALE) (14);PATRIMONIO INDISPONIBILE (2);0;;18592;DAL 1971 AL 1980 (5);;
1462-136-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;STRADA DELLE;CACCE;36;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;4131,5;DAL 1971 AL 1980 (5);;
1397-59-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;ARNALDO DA BRESCIA;53;STRUTTURA RESIDENZIALE COLLETTIVA (32);SERVIZI ASSISTENZA SOCIO-SANITARIA (RESIDENZIALE) (15);PATRIMONIO INDISPONIBILE (2);;6346;1560056,4;DAL 1971 AL 1980 (5);;
1227-45-;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10139;VIA;POZZO STRADA;12 1;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1227-46-;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10139;VIA;POZZO STRADA;12 1;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1981 AL 1990 (6);;
1243-84-10;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;46481;PRIMA DEL 1919 (1);;
1243-84-11;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;32537;PRIMA DEL 1919 (1);;
1243-84-12;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;32537;PRIMA DEL 1919 (1);;
1243-84-13;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;37185;PRIMA DEL 1919 (1);;
1243-84-14;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;19367;PRIMA DEL 1919 (1);;
1243-84-15;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;11620;PRIMA DEL 1919 (1);;
1243-84-16;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;11620;PRIMA DEL 1919 (1);;
1243-84-17;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;30987;PRIMA DEL 1919 (1);;
1243-84-18;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;27114;PRIMA DEL 1919 (1);;
1243-84-19;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;19367;PRIMA DEL 1919 (1);;
1243-84-20;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;38734;PRIMA DEL 1919 (1);;
1243-84-21;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;23241;PRIMA DEL 1919 (1);;
1243-84-22;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;27114;PRIMA DEL 1919 (1);;
1243-84-23;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;30987;PRIMA DEL 1919 (1);;
1243-84-24;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;30987;PRIMA DEL 1919 (1);;
1243-84-25;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;15494;PRIMA DEL 1919 (1);;
1243-84-26;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;15494;PRIMA DEL 1919 (1);;
1243-84-27;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;27114;PRIMA DEL 1919 (1);;
1243-84-8;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;9684;PRIMA DEL 1919 (1);;
1243-84-9;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31;ABITAZIONE (11);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);0;;23241;PRIMA DEL 1919 (1);;
1243-84-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31 C;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);DEMANIO (3);22;;18542,92;PRIMA DEL 1919 (1);;
1243-84-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARBAROUX GIUSEPPE;31 E;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);DEMANIO (3);9;;7585,74;PRIMA DEL 1919 (1);;
1243-84-6;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;STAMPATORI;8;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);15;;6817;PRIMA DEL 1919 (1);;
1243-84-7;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;STAMPATORI;8;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);DEMANIO (3);52;;23633;PRIMA DEL 1919 (1);;
1243-84-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;STAMPATORI;8:00 AM;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);DEMANIO (3);80;;42704,68;PRIMA DEL 1919 (1);;
1243-84-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;STAMPATORI;8 E;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);DEMANIO (3);29;;20980,04;PRIMA DEL 1919 (1);;
1243-84-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;STAMPATORI;8 F;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);DEMANIO (3);37;;26767,86;PRIMA DEL 1919 (1);;
1108-245-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10135;VIA;VEROLENGO;28;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);DEMANIO (3);0;;654867,5;DAL 1919 AL 1945 (2);;
1108-245-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10135;VIA;VEROLENGO;46;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);DEMANIO (3);;3404;836815;DAL 1919 AL 1945 (2);;
1108-245-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10135;VIA;VEROLENGO;46;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;63008;DAL 1919 AL 1945 (2);;
1108-245-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10135;VIA;VEROLENGO;46;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);DEMANIO (3);0;;66171;DAL 1919 AL 1945 (2);;
1108-236-;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;ASSISI;33;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);DEMANIO (3);;3837;943261,2;DAL 1919 AL 1945 (2);;
1340-18-;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10141;VIA;S. PAOLO;160;MAGAZZINO E LOCALI DI DEPOSITO (27);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);PATRIMONIO INDISPONIBILE (2);35;;11569;DAL 1971 AL 1980 (5);;
1340-3-;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10141;VIA;S. PAOLO;160;MAGAZZINO E LOCALI DI DEPOSITO (27);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);PATRIMONIO INDISPONIBILE (2);27;;8924;DAL 1971 AL 1980 (5);;
1340-35-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10141;VIA;S. PAOLO;160 A;IMPIANTO SPORTIVO (24);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1971 AL 1980 (5);;
1340-35-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10141;VIA;S. PAOLO;160 B;IMPIANTO SPORTIVO (24);ATTIVITA' SPORTIVA, RICREATIVA E DI INTRATTENIMENTO (10);PATRIMONIO INDISPONIBILE (2);0;;1310400;DAL 1971 AL 1980 (5);;
1225-966-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARDONECCHIA;34;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;26413;3819515;DAL 1981 AL 1990 (6);;
1225-966-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARDONECCHIA;34;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;15493,5;DAL 1981 AL 1990 (6);;
1225-966-6;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;BARDONECCHIA;36 A;FABBRICATO PER ATTIVITA' PRODUTTIVA (21);ATTIVITA' PRODUTTIVA (9);PATRIMONIO INDISPONIBILE (2);0;;8263,5;DAL 1981 AL 1990 (6);;
1225-966-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;VILLAR FOCCHIARDO;16;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;82504;DAL 1981 AL 1990 (6);;
1225-966-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10156;VIA;VILLAR FOCCHIARDO;16;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;82504;DAL 1981 AL 1990 (6);;
1375-367-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;LUGARO ERNESTO;6;EDIFICIO SCOLASTICO (20);ATTIVITA' DIDATTICA (7);PATRIMONIO INDISPONIBILE (2);;9145;4628540;DAL 1971 AL 1980 (5);;
1375-367-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10148;VIA;LUGARO ERNESTO;8;ABITAZIONE (11);ALLOGGIO DI SERVIZIO, FORESTERIE (1);PATRIMONIO INDISPONIBILE (2);0;;58876;DAL 1971 AL 1980 (5);;
1243-85-1;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);14;;11800,04;PRIMA DEL 1919 (1);;
1243-85-10;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;54228;PRIMA DEL 1919 (1);;
1243-85-11;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;54228;PRIMA DEL 1919 (1);;
1243-85-12;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;22595;PRIMA DEL 1919 (1);;
1243-85-13;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;51646;PRIMA DEL 1919 (1);;
1243-85-14;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;8522;PRIMA DEL 1919 (1);;
1243-85-15;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;20142;PRIMA DEL 1919 (1);;
1243-85-16;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;30213;PRIMA DEL 1919 (1);;
1243-85-17;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;48805;PRIMA DEL 1919 (1);;
1243-85-18;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;20917;PRIMA DEL 1919 (1);;
1243-85-19;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;13944;PRIMA DEL 1919 (1);;
1243-85-2;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);10;;8428,6;PRIMA DEL 1919 (1);;
1243-85-20;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;13944;PRIMA DEL 1919 (1);;
1243-85-21;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;13944;PRIMA DEL 1919 (1);;
1243-85-22;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;13944;PRIMA DEL 1919 (1);;
1243-85-23;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;34861;PRIMA DEL 1919 (1);;
1243-85-24;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;27889;PRIMA DEL 1919 (1);;
1243-85-25;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;20917;PRIMA DEL 1919 (1);;
1243-85-26;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;13944;PRIMA DEL 1919 (1);;
1243-85-27;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;53453;PRIMA DEL 1919 (1);;
1243-85-28;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;41575;PRIMA DEL 1919 (1);;
1243-85-29;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;17818;PRIMA DEL 1919 (1);;
1243-85-3;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);36;;26044,34;PRIMA DEL 1919 (1);;
1243-85-30;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;23757;PRIMA DEL 1919 (1);;
1243-85-31;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;23757;PRIMA DEL 1919 (1);;
1243-85-32;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;17818;PRIMA DEL 1919 (1);;
1243-85-33;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);;
1243-85-34;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);;
1243-85-35;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;23757;PRIMA DEL 1919 (1);;
1243-85-36;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;11879;PRIMA DEL 1919 (1);;
1243-85-4;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);31;;26128,66;PRIMA DEL 1919 (1);;
1243-85-5;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;LOCALE COMMERCIALE, NEGOZIO (26);ATTIVITA' COMMERCIALE E DI RISTORAZIONE (4);PATRIMONIO INDISPONIBILE (2);51;;6716,36;PRIMA DEL 1919 (1);;
1243-85-6;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);PATRIMONIO INDISPONIBILE (2);25;;9684;PRIMA DEL 1919 (1);;
1243-85-7;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);PATRIMONIO INDISPONIBILE (2);18;;6972;PRIMA DEL 1919 (1);;
1243-85-8;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;MAGAZZINO E LOCALI DI DEPOSITO (27);EDILIZIA RESIDENZIALE PUBBLICA (12);PATRIMONIO INDISPONIBILE (2);0;;7747;PRIMA DEL 1919 (1);;
1243-85-9;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DALMAZZO;11;ABITAZIONE (11);RESIDENZIALE (13);PATRIMONIO INDISPONIBILE (2);0;;23757;PRIMA DEL 1919 (1);;
1245-54-22;L219;UNITA' IMMOBILIARE (1);TORINO;TO;10151;VIA;S. DOMENICO;9;BIBLIOTECA, PINACOTECA, MUSEO, GALLERIE (13);ATTIVITA' ARTISTICA E CULTURALE (3);DEMANIO (3);;20993;0;PRIMA DEL 1919 (1);;
6-574-1;E566;UNITA' IMMOBILIARE (1);LEVONE;TO;10070;PIAZZA;GIACOLETTO GIOVANNI;2;STRUTTURA RESIDENZIALE COLLETTIVA (32);SERVIZI ASSISTENZA SOCIO-SANITARIA (RESIDENZIALE) (15);PATRIMONIO INDISPONIBILE (2);;1050;0;DAL 1919 AL 1945 (2);;
6-574-2;E566;UNITA' IMMOBILIARE (1);LEVONE;TO;10070;PIAZZA;GIACOLETTO GIOVANNI;2;STRUTTURA RESIDENZIALE COLLETTIVA (32);SERVIZI ASSISTENZA SOCIO-SANITARIA (RESIDENZIALE) (15);PATRIMONIO INDISPONIBILE (2);;7617;0;DAL 1919 AL 1945 (2);;
6-605-;E566;UNITA' IMMOBILIARE (1);LEVONE;TO;10070;VIA;MASSA P.;59;ABITAZIONE (11);ATTIVITA' AMMINISTRATIVA/UFFICI PUBBLICI (2);PATRIMONIO INDISPONIBILE (2);0;;0;DAL 1919 AL 1945 (2);;
16-513-;E632;UNITA' IMMOBILIARE (1);LOANO;SV;17025;CORSO;ROMA;14;OSPEDALI, CASE DI CURA E CLINICHE E ASSIMILABILI (29);SERVIZI ASSISTENZA SOCIO-SANITARIA (NON RESIDENZIALE) (14);PATRIMONIO INDISPONIBILE (2);;8720;1387085;DAL 1919 AL 1945 (2);;
